2014-01-05 02:00:01.110,6281.0380859
2014-01-05 02:00:33.831,6278.3769531
2014-01-05 02:01:08.202,6278.5781250
2014-01-05 02:01:42.418,6279.2021484
2014-01-05 02:02:15.859,6279.6572266
2014-01-05 02:02:56.735,6286.1347656
2014-01-05 02:03:20.377,6287.6806641
2014-01-05 02:03:51.149,6284.9677734
2014-01-05 02:04:21.599,6283.7871094
2014-01-05 02:04:55.148,6286.3808594
2014-01-05 02:05:23.213,6284.0039062
2014-01-05 02:05:56.629,6285.7548828
2014-01-05 02:06:29.798,6280.7353516
2014-01-05 02:07:05.141,6281.0195312
2014-01-05 02:07:45.439,6281.5234375
2014-01-05 02:08:28.856,6280.6171875
2014-01-05 02:09:14.574,6280.4951172
2014-01-05 02:10:00.663,6279.1767578
2014-01-05 02:10:48.780,6280.2441406
2014-01-05 02:11:33.109,6278.2138672
2014-01-05 02:12:21.008,6278.5458984
2014-01-05 02:13:02.380,6279.4384766
2014-01-05 02:13:36.853,6279.6464844
2014-01-05 02:14:15.708,6278.6054688
2014-01-05 02:15:06.541,6277.7792969
2014-01-05 02:15:54.234,6284.8007812
2014-01-05 02:16:40.654,6282.4912109
2014-01-05 02:17:30.721,6277.0732422
2014-01-05 02:18:25.406,6279.5654297
2014-01-05 02:19:18.482,6280.1972656
2014-01-05 02:20:06.868,6279.4306641
2014-01-05 02:20:53.456,6281.9570312
2014-01-05 02:21:31.540,6288.0419922
2014-01-05 02:22:02.456,6284.0205078
2014-01-05 02:22:34.378,6279.0810547
2014-01-05 02:23:04.486,6280.5791016
2014-01-05 02:23:41.491,6281.4414062
2014-01-05 02:24:18.183,6279.0224609
2014-01-05 02:24:57.526,6283.5751953
2014-01-05 02:25:26.526,6284.1474609
2014-01-05 02:26:16.515,6282.8964844
2014-01-05 02:27:05.046,6281.0156250
2014-01-05 02:28:00.501,6291.3955078
2014-01-05 02:28:50.220,6284.8652344
2014-01-05 02:29:38.438,6278.7265625
2014-01-05 02:30:42.993,6280.0097656
2014-01-05 02:31:32.277,6282.1542969
2014-01-05 02:32:20.279,6283.1162109
2014-01-05 02:33:06.669,6282.4423828
2014-01-05 02:34:07.748,6284.7158203
2014-01-05 02:34:58.231,6284.6757812
2014-01-05 02:35:38.471,6281.8281250
2014-01-05 02:36:20.438,6281.2333984
2014-01-05 02:37:02.132,6286.2744141
2014-01-05 02:37:44.305,6283.9667969
2014-01-05 02:38:29.343,6282.0947266
2014-01-05 02:39:26.402,6282.9658203
2014-01-05 02:40:11.110,6281.3710938
2014-01-05 02:41:08.844,6281.8496094
2014-01-05 02:41:50.544,6283.2705078
2014-01-05 02:42:24.613,6284.0654297
2014-01-05 02:43:02.424,6289.1357422
2014-01-05 02:43:37.585,6283.1923828
2014-01-05 02:44:10.820,6279.0039062
2014-01-05 02:44:40.242,6281.3066406
2014-01-05 02:45:07.773,6282.8398438
2014-01-05 02:45:48.287,6283.0224609
2014-01-05 02:46:29.029,6282.6347656
2014-01-05 02:47:15.179,6283.1386719
2014-01-05 02:48:01.872,6285.1367188
2014-01-05 02:48:36.739,6286.1269531
2014-01-05 02:49:15.566,6284.1201172
2014-01-05 02:49:53.388,6280.1542969
2014-01-05 02:50:34.946,6291.3173828
2014-01-05 02:51:20.567,6288.0693359
2014-01-05 02:52:07.911,6287.1708984
2014-01-05 02:53:01.041,6287.1875000
2014-01-05 02:53:40.015,6284.3242188
2014-01-05 02:54:10.075,6279.3574219
2014-01-05 02:54:48.943,6281.2226562
2014-01-05 02:55:18.292,6281.1806641
2014-01-05 02:55:54.348,6285.1835938
2014-01-05 02:56:18.829,6285.8867188
2014-01-05 02:57:04.692,6287.9140625
2014-01-05 02:57:52.538,6290.1152344
2014-01-05 02:58:42.464,6285.9941406
2014-01-05 02:59:23.088,6281.2167969
2014-01-05 02:59:57.899,6287.9316406
2014-01-05 03:00:29.630,6285.4531250
2014-01-05 03:01:02.421,6287.1591797
2014-01-05 03:01:27.493,6290.7343750
2014-01-05 03:02:05.616,6291.7695312
2014-01-05 03:02:47.358,6282.5546875
2014-01-05 03:03:26.403,6281.7382812
2014-01-05 03:04:01.010,6287.6562500
2014-01-05 03:04:35.836,6289.2089844
2014-01-05 03:05:02.534,6288.0673828
2014-01-05 03:05:37.803,6287.7294922
2014-01-05 03:06:15.709,6284.1611328
2014-01-05 03:06:46.815,6283.3046875
2014-01-05 03:07:21.752,6282.1503906
2014-01-05 03:08:02.785,6290.9873047
2014-01-05 03:08:53.694,6286.5087891
2014-01-05 03:09:45.936,6279.5058594
2014-01-05 03:10:22.808,6282.2734375
2014-01-05 03:10:57.684,6285.8671875
2014-01-05 03:11:31.241,6284.4375000
2014-01-05 03:12:09.509,6289.4677734
2014-01-05 03:12:42.800,6291.0292969
2014-01-05 03:13:14.431,6284.6171875
2014-01-05 03:13:56.162,6285.9658203
2014-01-05 03:14:40.851,6286.1171875
2014-01-05 03:15:21.016,6280.5742188
2014-01-05 03:15:57.693,6285.9638672
2014-01-05 03:16:43.297,6288.1083984
2014-01-05 03:17:37.436,6285.4365234
2014-01-05 03:18:27.301,6282.5244141
2014-01-05 03:19:11.231,6284.7001953
2014-01-05 03:19:55.924,6287.4941406
2014-01-05 03:20:32.926,6286.5654297
2014-01-05 03:21:14.710,6287.0224609
2014-01-05 03:21:52.305,6283.9648438
2014-01-05 03:22:29.244,6282.1845703
2014-01-05 03:23:01.159,6287.8183594
2014-01-05 03:23:41.911,6287.6982422
2014-01-05 03:24:22.695,6283.8154297
2014-01-05 03:25:05.165,6286.8505859
2014-01-05 03:25:48.902,6285.1064453
2014-01-05 03:26:36.862,6286.6660156
2014-01-05 03:27:12.070,6286.7451172
2014-01-05 03:27:47.240,6283.5781250
2014-01-05 03:28:28.313,6282.8115234
2014-01-05 03:29:14.948,6283.9648438
2014-01-05 03:29:53.574,6284.2500000
2014-01-05 03:30:35.145,6284.9589844
2014-01-05 03:31:10.989,6287.2060547
2014-01-05 03:31:40.014,6290.3671875
2014-01-05 03:32:11.068,6291.4130859
2014-01-05 03:32:36.599,6289.4609375
2014-01-05 03:33:07.938,6288.4658203
2014-01-05 03:33:38.961,6289.8525391
2014-01-05 03:34:05.556,6288.0537109
2014-01-05 03:34:34.181,6285.9521484
2014-01-05 03:35:11.858,6287.2998047
2014-01-05 03:35:45.847,6292.0810547
2014-01-05 03:36:15.246,6291.0605469
2014-01-05 03:36:47.730,6289.5292969
2014-01-05 03:37:29.719,6288.0947266
2014-01-05 03:38:16.674,6284.2363281
2014-01-05 03:39:22.666,6283.9541016
2014-01-05 03:40:23.019,6281.4873047
2014-01-05 03:41:11.774,6285.1552734
2014-01-05 03:41:55.544,6286.1679688
2014-01-05 03:42:33.819,6285.8916016
2014-01-05 03:43:13.638,6286.7656250
2014-01-05 03:43:46.286,6290.8115234
2014-01-05 03:44:13.369,6287.0488281
2014-01-05 03:44:41.659,6288.0947266
2014-01-05 03:45:09.076,6290.9589844
2014-01-05 03:45:50.240,6286.2910156
2014-01-05 03:46:25.469,6282.8955078
2014-01-05 03:46:52.467,6283.2119141
2014-01-05 03:47:24.205,6282.9921875
2014-01-05 03:47:54.025,6282.5810547
2014-01-05 03:48:22.037,6284.7412109
2014-01-05 03:48:52.297,6283.0107422
